1 2 4 5 
36.721339 9.943147 193.0 108.0 1.0 
33.875031 10.775461 193.0 19.0 1.0 
31.704281 9.254619 193.0 827.0 1.0 
34.717953 10.690972 193.0 85.0 1.0 
33.939722 8.110556 193.0 287.0 1.0 
9.767333 1.09125 192.0 1515.0 0.0 
6.165611 1.254511 192.0 72.0 0.0 
51.189444 4.460278 5.0 39.0 1.0 
50.75861 4.768333 5.0 370.0 1.0 
51.168333 5.47 5.0 200.0 1.0 
50.901389 4.484444 5.0 184.0 1.0 
49.891667 5.223889 5.0 1514.0 1.0 
50.459197 4.453817 5.0 614.0 1.0 
50.575833 3.831 5.0 193.0 1.0 
51.090278 2.652778 5.0 20.0 1.0 
50.243333 4.645833 5.0 935.0 1.0 
50.817222 3.204722 5.0 64.0 1.0 
50.637417 5.443222 5.0 659.0 1.0 
51.198889 2.862222 5.0 13.0 1.0 
50.9475 5.590556 5.0 312.0 1.0 
50.791944 5.201667 5.0 246.0 1.0 
50.035833 5.404167 5.0 1930.0 1.0 
51.144133 3.474361 5.0 95.0 1.0 
51.394783 4.960194 5.0 105.0 1.0 
51.264722 4.753333 5.0 53.0 1.0 
51.193531 14.519747 10.0 568.0 1.0 
50.981817 12.506361 10.0 640.0 1.0 
51.831828 12.184033 10.0 187.0 1.0 
52.197333 14.585667 10.0 149.0 1.0 
39.6335556 -86.8138056 138.0 842.0 -5.0 
51.308111 13.554973 10.0 417.0 1.0 
51.363 11.940833 10.0 340.0 1.0 
51.552 12.052667 10.0 347.0 1.0 
51.2935 13.356 10.0 322.0 1.0 
53.306417 12.753139 10.0 220.0 1.0 
52.579978 13.915683 10.0 263.0 1.0 
52.203258 13.158408 10.0 131.0 1.0 
54.33754 12.699705 10.0 23.0 1.0 
50.915161 11.714519 10.0 1228.0 1.0 
52.918833 12.425333 10.0 130.0 1.0 
52.073658 11.626467 10.0 268.0 1.0 
51.363167 14.95 10.0 517.0 1.0 
53.8327 13.669131 10.0 18.0 1.0 
51.889475 14.531986 10.0 274.0 1.0 
51.29625 14.129 10.0 495.0 1.0 
52.380001 13.5225 10.0 157.0 1.0 
51.132767 13.767161 10.0 755.0 1.0 
50.979811 10.958106 10.0 1036.0 1.0 
50.026421 8.543125 10.0 364.0 1.0 
52.134642 7.684831 10.0 160.0 1.0 
53.630389 9.988228 10.0 53.0 1.0 
52.473025 13.403944 10.0 167.0 1.0 
50.865917 7.142744 10.0 302.0 1.0 
51.289453 6.766775 10.0 147.0 1.0 
48.353783 11.786086 10.0 1487.0 1.0 
49.4987 11.066897 10.0 1046.0 1.0 
51.432447 12.241633 10.0 465.0 1.0 
49.214553 7.109508 10.0 1058.0 1.0 
48.689878 9.221964 10.0 1276.0 1.0 
52.559686 13.287711 10.0 122.0 1.0 
52.461056 9.685078 10.0 183.0 1.0 
53.0475 8.786667 10.0 14.0 1.0 
49.960833 8.6415 10.0 385.0 1.0 
49.948672 7.263892 10.0 1649.0 1.0 
49.472706 8.514264 10.0 309.0 1.0 
51.034878 8.680839 10.0 1164.0 1.0 
49.606511 8.3684 10.0 295.0 1.0 
49.968931 8.148336 10.0 760.0 1.0 
50.992797 10.472711 10.0 1101.0 1.0 
50.707658 8.082969 10.0 1966.0 1.0 
53.535886 9.837025 10.0 22.0 1.0 
54.3795 10.145167 10.0 101.0 1.0 
53.805367 10.719222 10.0 53.0 1.0 
50.405888 6.528083 10.0 1896.0 1.0 
51.099445 7.601944 10.0 1548.0 1.0 
51.483333 7.899333 10.0 794.0 1.0 
51.402333 6.937333 10.0 424.0 1.0 
51.964833 8.544833 10.0 454.0 1.0 
51.230356 6.504494 10.0 125.0 1.0 
51.614089 8.616317 10.0 699.0 1.0 
51.995844 6.840667 10.0 157.0 1.0 
51.518314 7.612242 10.0 425.0 1.0 
48.425158 10.931764 10.0 1515.0 1.0 
48.111 9.762833 10.0 1903.0 1.0 
48.396167 12.723667 10.0 1342.0 1.0 
48.108833 10.524333 10.0 1857.0 1.0 
48.081364 11.283067 10.0 1947.0 1.0 
48.90095 12.518186 10.0 1054.0 1.0 
48.635167 13.195667 10.0 991.0 1.0 
47.859117 10.014572 10.0 2099.0 1.0 
47.671317 9.511486 10.0 1367.0 1.0 
53.426997 11.783436 10.0 166.0 1.0 
52.627778 11.818333 10.0 184.0 1.0 
48.777833 10.264667 10.0 1916.0 1.0 
49.984428 11.638569 10.0 1601.0 1.0 
49.793833 11.133167 10.0 1674.0 1.0 
50.288836 11.854919 10.0 1960.0 1.0 
50.018 10.5295 10.0 718.0 1.0 
50.3255 7.528667 10.0 640.0 1.0 
49.8635 6.788167 10.0 665.0 1.0 
49.302776 8.451195 10.0 312.0 1.0 
49.209525 7.400647 10.0 1133.0 1.0 
47.973331 8.522223 10.0 2231.0 1.0 
48.022653 7.832583 10.0 799.0 1.0 
48.053833 9.372833 10.0 1820.0 1.0 
49.118317 9.783956 10.0 1311.0 1.0 
51.6075 13.738 10.0 399.0 1.0 
52.319167 10.556111 10.0 295.0 1.0 
51.408394 9.377631 10.0 908.0 1.0 
52.179833 9.945667 10.0 293.0 1.0 
53.507081 8.572878 10.0 11.0 1.0 
53.391186 7.227408 10.0 2.0 1.0 
53.271592 7.442344 10.0 3.0 1.0 
53.504833 8.053333 10.0 16.0 1.0 
53.5955 6.709167 10.0 3.0 1.0 
53.706822 7.230247 242.0 6.0 1.0 
54.771772 9.378214 10.0 130.0 1.0 
54.220928 9.600803 10.0 23.0 1.0 
54.91325 8.340472 10.0 51.0 1.0 
59.260286 24.208467 12.0 65.0 2.0 
58.990756 22.830733 12.0 18.0 2.0 
58.229883 22.509494 12.0 14.0 2.0 
58.419044 24.472819 12.0 47.0 2.0 
59.413317 24.832844 12.0 131.0 2.0 
58.307461 26.690428 12.0 219.0 2.0 
68.362586 23.424322 14.0 1005.0 2.0 
61.116112 22.201389 14.0 259.0 2.0 
61.85605 24.7866 14.0 479.0 2.0 
60.254558 25.042828 14.0 57.0 2.0 
60.317222 24.963333 14.0 179.0 2.0 
61.689656 23.073744 14.0 449.0 2.0 
59.848864 23.083583 14.0 20.0 2.0 
60.654444 24.881111 14.0 430.0 2.0 
60.462502 23.6525 14.0 381.0 2.0 
61.249172 28.903711 14.0 338.0 2.0 
62.166111 30.073611 14.0 364.0 2.0 
68.607269 27.405328 14.0 481.0 2.0 
62.662906 29.60755 14.0 398.0 2.0 
62.399453 25.678253 14.0 459.0 2.0 
63.127078 23.051442 14.0 151.0 2.0 
65.781889 24.5991 14.0 61.0 2.0 
64.285472 27.692414 14.0 483.0 2.0 
62.462502 22.393055 14.0 407.0 2.0 
63.721172 23.143131 14.0 84.0 2.0 
66.712883 27.156786 14.0 692.0 2.0 
65.987575 29.239381 14.0 866.0 2.0 
67.701022 24.84685 14.0 644.0 2.0 
63.00715 27.797756 14.0 323.0 2.0 
61.144158 25.693508 14.0 502.0 2.0 
61.044553 28.144397 14.0 349.0 2.0 
60.122203 19.898156 3.0 17.0 2.0 
62.946667 23.518889 14.0 331.0 2.0 
61.6866 27.201794 14.0 329.0 2.0 
60.333889 24.296389 14.0 367.0 2.0 
64.930061 25.354564 14.0 47.0 2.0 
61.245558 22.193356 14.0 148.0 2.0 
61.461686 21.799983 14.0 44.0 2.0 
65.402222 26.946944 14.0 397.0 2.0 
63.731917 25.926306 14.0 528.0 2.0 
64.688056 24.695833 14.0 118.0 2.0 
62.065481 28.356494 14.0 292.0 2.0 
66.564822 25.830411 14.0 642.0 2.0 
60.744722 24.107778 14.0 407.0 2.0 
61.943064 28.945136 14.0 311.0 2.0 
61.062389 26.798861 14.0 417.0 2.0 
67.395033 26.619133 14.0 602.0 2.0 
61.414147 23.604392 14.0 390.0 2.0 
61.77335 24.027006 14.0 515.0 2.0 
60.514142 22.262808 14.0 161.0 2.0 
60.896394 26.938353 14.0 339.0 2.0 
63.05065 21.762175 14.0 19.0 2.0 
62.171111 27.868611 14.0 286.0 2.0 
64.060547 24.715953 14.0 252.0 2.0 
54.6575 -6.215833 17.0 268.0 0.0 
54.398889 -7.651667 17.0 155.0 0.0 
54.618056 -5.8725 17.0 15.0 0.0 
55.042778 -7.161111 17.0 22.0 0.0 
52.453856 -1.748028 17.0 327.0 0.0 
52.369722 -1.479722 17.0 267.0 0.0 
52.607778 -1.031944 17.0 469.0 0.0 
51.894167 -2.167222 17.0 101.0 0.0 
52.5175 -2.259444 17.0 283.0 0.0 
51.668056 -2.056944 17.0 433.0 0.0 
52.040833 -1.095556 17.0 448.0 0.0 
52.192222 -1.614444 17.0 159.0 0.0 
53.353744 -2.27495 17.0 257.0 0.0 
53.338056 -2.148889 17.0 295.0 0.0 
51.087167 -4.150339 242.0 27.0 0.0 
50.440558 -4.995408 17.0 390.0 0.0 
51.505144 -1.993428 17.0 513.0 0.0 
51.152189 -1.747414 17.0 407.0 0.0 
50.086092 -5.255711 17.0 267.0 0.0 
51.404811 -3.43575 17.0 163.0 0.0 
51.009358 -2.638819 17.0 75.0 0.0 
51.833056 -4.961111 17.0 159.0 0.0 
51.396667 -3.343333 17.0 220.0 0.0 
51.605333 -4.067833 17.0 299.0 0.0 
51.382669 -2.719089 17.0 622.0 0.0 
53.333611 -2.849722 17.0 80.0 0.0 
51.874722 -0.368333 17.0 526.0 0.0 
50.422778 -4.105833 17.0 476.0 0.0 
50.78 -1.8425 17.0 38.0 0.0 
50.950261 -1.356803 17.0 44.0 0.0 
51.187167 -1.0335 17.0 618.0 0.0 
49.706111 -2.214722 18.0 290.0 0.0 
49.434956 -2.601969 18.0 336.0 0.0 
49.207947 -2.195508 27.0 277.0 0.0 
50.835556 -0.297222 17.0 7.0 0.0 
51.330833 0.0325 17.0 598.0 0.0 
51.148056 -0.190278 17.0 202.0 0.0 
51.505278 0.055278 17.0 19.0 0.0 
51.275833 -0.776333 17.0 238.0 0.0 
51.676111 -1.080833 17.0 240.0 0.0 
51.323889 -0.8475 17.0 325.0 0.0 
51.4775 -0.461389 17.0 83.0 0.0 
51.571389 0.695556 17.0 49.0 0.0 
50.956111 0.939167 17.0 13.0 0.0 
51.342222 1.346111 17.0 178.0 0.0 
53.719667 -0.566333 17.0 12.0 0.0 
54.9375 -2.809167 17.0 190.0 0.0 
53.280556 -0.951389 17.0 91.0 0.0 
53.771667 -3.028611 17.0 34.0 0.0 
53.574444 -0.350833 17.0 121.0 0.0 
54.131167 -3.263667 17.0 173.0 0.0 
53.865897 -1.660569 17.0 681.0 0.0 
53.745097 -2.883061 17.0 55.0 0.0 
53.178056 -2.977778 17.0 45.0 0.0 
54.083333 -4.623889 24.0 52.0 0.0 
55.0375 -1.691667 17.0 266.0 0.0 
54.509189 -1.429406 17.0 120.0 0.0 
52.831111 -1.328056 17.0 306.0 0.0 
52.811744 -4.123575 17.0 30.0 0.0 
52.871164 -2.533561 17.0 272.0 0.0 
52.798169 -2.668042 17.0 249.0 0.0 
53.581575 -3.055522 17.0 37.0 0.0 
58.957778 -2.905 17.0 50.0 0.0 
59.878889 -1.295556 17.0 20.0 0.0 
58.458889 -3.093056 17.0 126.0 0.0 
57.201944 -2.197778 17.0 215.0 0.0 
57.5425 -4.0475 17.0 31.0 0.0 
55.871944 -4.433056 17.0 26.0 0.0 
55.95 -3.3725 17.0 135.0 0.0 
55.681944 -6.256667 17.0 56.0 0.0 
55.509444 -4.586667 17.0 65.0 0.0 
57.481111 -7.362778 17.0 19.0 0.0 
60.432778 -1.296111 17.0 81.0 0.0 
56.452499 -3.025833 242.0 17.0 0.0 
58.215556 -6.331111 17.0 26.0 0.0 
56.499167 -6.869167 17.0 38.0 0.0 
56.372889 -2.868444 17.0 38.0 0.0 
57.705214 -3.339169 17.0 42.0 0.0 
52.205 0.175 17.0 47.0 0.0 
52.468056 -0.251111 17.0 26.0 0.0 
52.675833 1.282778 17.0 117.0 0.0 
51.885 0.235 17.0 348.0 0.0 
51.721667 0.154167 17.0 321.0 0.0 
53.394256 -1.388486 17.0 231.0 0.0 
52.072222 -0.616667 17.0 358.0 0.0 
50.734444 -3.413889 17.0 102.0 0.0 
51.519444 -2.590833 17.0 226.0 0.0 
51.836944 -1.32 17.0 270.0 0.0 
51.616389 -1.095833 17.0 226.0 0.0 
52.409333 0.561 17.0 32.0 0.0 
52.361933 0.486406 17.0 33.0 0.0 
52.127283 0.956264 17.0 284.0 0.0 
52.357167 -0.107833 17.0 135.0 0.0 
51.682167 -1.790028 17.0 286.0 0.0 
51.749964 -1.583617 17.0 288.0 0.0 
51.234139 -0.942825 17.0 405.0 0.0 
52.640028 -2.305578 17.0 272.0 0.0 
51.553 -0.418167 17.0 124.0 0.0 
53.093014 -0.166014 17.0 25.0 0.0 
54.137186 -1.420253 17.0 117.0 0.0 
54.292383 -1.5354 17.0 132.0 0.0 
53.834333 -1.1955 17.0 29.0 0.0 
52.342611 0.772939 17.0 174.0 0.0 
52.735711 -0.648769 17.0 461.0 0.0 
53.307778 -0.550833 17.0 202.0 0.0 
52.612558 -0.476453 17.0 273.0 0.0 
54.048911 -1.252747 17.0 53.0 0.0 
53.166167 -0.523811 17.0 231.0 0.0 
54.205522 -1.382094 17.0 92.0 0.0 
53.03035 -0.483242 17.0 218.0 0.0 
52.962225 -0.561625 17.0 367.0 0.0 
52.648353 0.550692 17.0 75.0 0.0 
-51.822777 -58.447222 209.0 244.0 -3.0 
52.308613 4.763889 37.0 -11.0 1.0 
51.25528 5.601389 37.0 114.0 1.0 
50.911658 5.770144 37.0 375.0 1.0 
52.060556 5.873056 37.0 158.0 1.0 
53.119167 6.129722 37.0 14.0 1.0 
